data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,5,180961689,1.000,11,17240137
2023,16,180961689,1.000,11,17240138
2023,5,176240345,1.000,11,16588192
2023,8,177293908,1.000,9,16727960
2023,5,177293965,1.000,1,16727964
2023,12,177294082,5.000,1,16727977
2023,1,180961808,1.000,1,17240154
2023,2,180961846,20.700,1,17240159
2023,5,180961841,36.700,1,17240158
2023,2,180961771,44.400,1,17240149
2023,5,180961880,54.800,1,17240162
2023,4,171579969,3.000,9,15961405
2023,1,163797754,1.000,1,14847952
2023,5,171580041,5.000,1,15961418
2023,2,165254621,1.000,1,15040937
2023,16,165254621,1.000,1,15040938
2023,5,166763538,5.500,3,15267885
2023,5,176238066,1.000,1,16587836
2023,5,176237977,1.700,1,16587825
2023,5,176238004,3.500,1,16587830
2023,16,176238004,2.000,9,16587831
2023,5,176238035,4.400,1,16587834
2023,2,179057291,1.000,1,16972980
2023,2,171579942,0.500,1,15961395
2023,1,172880778,1.000,1,16148797
2023,2,172880778,1.000,1,16148798
2023,16,172881090,1.000,9,16148833
2023,1,179057334,0.010,1,16972984
2023,1,179057799,4.000,1,16973033
2023,2,179057461,2.000,1,16972999
2023,5,179057461,1.000,1,16973000
2023,4,165853190,9.000,9,15131380
2023,5,166761339,2.000,7,15267460
2023,5,166761339,672.000,1,15267461
2023,8,166761339,10.000,9,15267462
2023,1,167890616,5.500,1,15425493
2023,12,179054910,1.000,1,16972439
2023,4,169883228,1.700,1,15729700
2023,8,171592475,400.000,1,15963639
2023,5,176258772,6.000,10,16590621
2023,4,171592368,0.700,1,15963620
2023,11,171592405,2.090,1,15963631
2023,5,179066236,1.000,11,16974748
2023,2,182153899,4.400,1,17417038
2023,11,182153899,5.000,9,17417039
2023,12,174394714,1.000,11,16351663
2023,12,182153673,0.510,3,17417005
2023,12,182153925,1.020,3,17417044
2023,5,182153672,16.350,3,17417004
2023,12,176258736,3.900,1,16590616
2023,5,182153726,2.200,3,17417011
2023,8,182153771,50.000,9,17417017
2023,8,179066280,50.000,9,16974759
2023,12,179066249,5.000,1,16974752
2023,5,179066275,2.050,3,16974755
2023,8,182153910,5.800,9,17417042
2023,5,182153948,2.080,3,17417045
2023,8,179066359,7.100,1,16974780
2023,5,182153725,2.090,3,17417010
2023,5,182153772,4.040,3,17417018
2023,8,179066247,7.500,1,16974749
2023,8,179066289,48.000,9,16974761
2023,12,179066306,0.500,3,16974765
2023,8,179066319,50.000,9,16974770
2023,11,179066319,9.000,9,16974771
2023,2,179066340,0.500,3,16974776
2023,12,179066353,4.000,1,16974779
2023,12,179066315,5.000,1,16974768
2023,2,180978343,4.200,1,17242352
2023,8,180978362,56.000,9,17242355
2023,2,180978385,44.000,1,17242359
2023,12,165289181,3.800,1,15045212
2023,12,165289192,14.600,1,15045213
2023,4,163831830,1.700,1,14852690
2023,1,180978422,0.100,3,17242368
2023,2,180978313,20.700,1,17242344
2023,8,180978313,43.660,1,17242345
2023,2,180978293,3.400,1,17242342
2023,5,180978316,2.030,3,17242346
2023,5,166801160,24.900,3,15273170
2023,4,166801095,4.000,9,15273166
2023,4,166801095,0.001,1,15273167
2023,16,166801095,0.370,1,15273168
2023,5,166801269,1.000,3,15273178
2023,4,166801304,0.258,1,15273186
2023,12,166801304,0.339,1,15273187
2023,4,166801173,1.000,1,15273171
2023,5,166801173,1.000,1,15273172
2023,5,163826861,4.000,3,14852031
2023,5,166801671,2.000,3,15273231
2023,16,166801183,1.000,9,15273173
2023,5,166801314,2.000,1,15273191
2023,5,166801519,1.000,3,15273212
2023,1,171575059,1.000,1,15960545
2023,5,166801311,1.000,9,15273190
2023,1,167922557,1.000,1,15430207
2023,5,165284385,2.000,5,15044725
2023,5,165284411,1.000,1,15044728
2023,5,165284425,1.000,1,15044729
2023,12,165283997,1.000,3,15044706
2023,5,165284194,2.200,3,15044710
2023,8,165284194,15.000,9,15044711
2023,17,165284194,0.100,1,15044712
2023,5,165284280,1.000,1,15044718
2023,5,182135370,1.000,5,17413780
2023,5,165284407,1.000,1,15044727
2023,5,166801230,29.000,1,15273175
2023,12,171575193,1.000,9,15960582
2023,8,167923364,1.000,9,15430251
2023,5,166801516,1.000,1,15273211
2023,5,171575176,1.000,1,15960579
2023,5,166801669,1.000,3,15273230
2023,11,166801772,1.000,1,15273243
2023,5,166801854,1.000,1,15273254
2023,5,166801862,1.000,9,15273257
2023,5,166801901,2.000,1,15273261
2023,16,167923543,1.000,9,15430269
2023,5,166802039,2.000,1,15273290
2023,2,166802191,1.000,1,15273305
2023,5,166802096,1.000,1,15273295
2023,5,167923736,10.000,3,15430298
2023,5,166802172,2.000,9,15273304
2023,5,166802292,1.000,9,15273317
2023,5,167923957,1.000,1,15430324
2023,5,167924063,1.000,3,15430337
2023,5,169049402,1.000,1,15596470
2023,5,167924261,1.000,3,15430348
2023,5,169049811,1.000,1,15596541
2023,16,169049602,1.000,1,15596501
2023,17,171575474,1.000,1,15960626
2023,17,171575268,1.000,1,15960597
2023,5,177310313,0.001,1,16730460
2023,5,169050212,1.000,1,15596615
2023,5,169049974,1.000,1,15596573
2023,16,169050002,22.000,9,15596577
2023,5,169050132,1.000,1,15596603
2023,16,169050183,5.000,9,15596609
2023,4,169050285,1.000,1,15596624
2023,15,169050285,24.000,9,15596625
2023,16,169050285,42.000,9,15596626
2023,5,171575578,1.000,1,15960637
2023,5,171575609,1.000,1,15960644
2023,5,171575867,1.000,1,15960686
2023,5,171575781,1.000,1,15960673
2023,1,172876391,10.500,1,16147946
2023,2,172876391,15.000,1,16147947
2023,4,172876391,1.000,9,16147948
2023,5,172876771,1.500,3,16148004
2023,5,174388325,1.000,1,16351112
2023,1,179052846,1.910,1,16971908
2023,16,179052846,1.000,1,16971909
2023,5,179052795,1.000,1,16971901
2023,16,179052795,3.000,9,16971902
2023,2,177311400,2.000,1,16730560
2023,5,180955321,1.000,1,17238812
2023,5,182135614,3.800,3,17413803
2023,2,180955325,1.000,1,17238813
2023,5,179052927,1.000,1,16971919
2023,5,177311518,1.000,1,16730575
2023,16,182135520,2.000,9,17413796
2023,5,180955311,1.000,1,17238811
2023,5,176233042,1.000,1,16586852
2023,5,176233230,2.000,1,16586891
2023,5,179053024,1.000,1,16971935
2023,16,182135651,1.000,1,17413807
2023,5,182135703,1.000,1,17413814
2023,5,182135763,2.000,1,17413819
2023,5,182135654,0.001,1,17413808
2023,5,182135823,1.000,1,17413824
2023,5,179053364,10.000,1,16971972
2023,5,179053391,1.000,5,16971973
2023,5,179053140,1.000,1,16971953
2023,1,182135983,0.010,1,17413841
2023,5,182135985,2.000,1,17413842
2023,16,179053269,1.000,1,16971967
2023,1,182135971,1.000,1,17413840
2023,1,169869412,1.000,1,15728144
2023,2,172888649,28.000,1,16150029
2023,11,179063720,10.500,1,16974216
2023,17,179063629,0.750,1,16974208
2023,1,179063658,3.500,1,16974213
2023,11,179063748,1.000,11,16974224
2023,2,174377305,2.000,1,16349962
2023,12,180938733,0.001,1,17236330
2023,5,169851969,1.000,9,15725281
2023,13,169851969,11500.000,9,15725282
2023,16,169015641,1.000,9,15591505
2023,13,172861797,2.000,9,16145737
2023,12,172861941,0.001,1,16145769
2023,1,172861942,0.001,1,16145770
2023,12,179037842,0.001,1,16969528
2023,12,169015680,0.010,1,15591512
2023,4,169015676,1.000,11,15591510
2023,12,174353441,0.062,1,16346585
2023,4,179037850,1.340,1,16969533
2023,12,179037850,1.900,1,16969534
2023,12,176217485,0.001,1,16584315
2023,5,176217599,9.000,1,16584334
2023,11,176217599,4.556,1,16584335
2023,8,176217665,0.250,1,16584357
2023,5,169852018,1.000,11,15725293
2023,12,172861786,1.000,11,16145736
2023,16,176217552,13.000,9,16584326
2023,8,169852020,4.000,9,15725295
2023,12,169852020,4.000,1,15725296
2023,8,171559780,26.000,9,15958220
2023,12,171559780,3.937,1,15958221
2023,12,176217644,0.002,1,16584347
2023,12,177289879,87.500,1,16727287
2023,12,177289408,28.000,1,16727185
2023,12,171559796,1.000,1,15958223
2023,8,176217930,1.000,1,16584411
2023,7,176217487,0.766,1,16584316
2023,8,176217487,1.000,11,16584317
2023,12,179037848,1.000,1,16969532
2023,2,176217693,0.001,1,16584366
2023,12,176217651,56.460,1,16584350
2023,16,176217651,4.000,1,16584351
2023,7,176217742,0.001,1,16584382
2023,12,176217761,0.001,1,16584392
2023,12,177289391,1.000,9,16727181
2023,12,177289391,4.960,1,16727182
2023,12,180938741,1.000,11,17236332
2023,16,180938741,76.000,9,17236333
2023,12,177290042,5.579,1,16727304
2023,12,179037845,9.900,1,16969531
2023,4,176217642,0.946,1,16584345
2023,7,176217642,1.374,1,16584346
2023,5,177290155,1.000,7,16727322
2023,8,177290180,0.401,1,16727330
2023,4,177289497,1.000,11,16727202
2023,12,177289497,1.940,1,16727204
2023,15,177289497,1.000,9,16727205
2023,12,176217725,1.666,1,16584374
2023,12,179037855,0.200,1,16969536
2023,8,176217778,4.000,9,16584395
2023,5,179037859,1.000,7,16969538
2023,8,179037859,1.000,7,16969539
2023,8,172861882,1.000,1,16145752
2023,16,176217527,0.001,1,16584322
2023,12,179037863,0.395,1,16969540
2023,17,179037863,0.200,1,16969541
2023,12,176217656,0.701,1,16584355
2023,5,179037876,0.270,1,16969546
2023,12,179037876,3.200,1,16969547
2023,16,179037876,1.000,9,16969548
2023,12,176217738,0.010,1,16584379
2023,17,176217738,4.500,9,16584380
2023,12,176217760,1.622,1,16584391
2023,12,174353482,3.050,1,16346601
2023,12,179038003,5.100,1,16969585
2023,17,174353432,1.000,11,16346582
2023,12,176217701,1.330,1,16584368
2023,5,179037858,3.000,1,16969537
2023,2,177289437,1.000,11,16727194
2023,12,182122234,0.001,1,17411480
2023,5,177289511,0.500,5,16727208
2023,5,174353555,1.000,9,16346618
2023,13,174353555,1.000,9,16346619
2023,5,177289493,14.700,1,16727198
2023,12,177289493,2.870,1,16727199
2023,17,177289493,10.600,1,16727200
2023,1,180938744,0.001,1,17236336
2023,5,179037885,1.000,1,16969553
2023,5,177289576,1.000,9,16727227
2023,5,177289576,8.400,1,16727228
2023,5,177289494,1.000,1,16727201
2023,16,176217700,1.000,1,16584367
2023,8,176217711,1.000,1,16584370
2023,7,180938743,1.004,1,17236334
2023,12,180938743,2.255,1,17236335
2023,8,176217647,1.000,1,16584348
2023,8,176217685,1.000,1,16584362
2023,2,176217724,10.000,1,16584373
2023,8,176217663,1.000,1,16584356
2023,12,180938747,0.126,1,17236340
2023,16,176217723,2.000,9,16584372
2023,12,180938750,9.412,1,17236341
2023,16,176217692,1.000,9,16584365
2023,8,177289554,1.000,1,16727222
2023,12,177289572,0.001,8,16727225
2023,12,177289548,0.250,8,16727216
2023,12,182122191,0.010,1,17411468
2023,4,179038004,1.000,9,16969586
2023,12,179038004,1.000,9,16969587
2023,6,180938746,30.000,9,17236337
2023,8,180938746,17.000,9,17236338
2023,16,180938746,2.000,9,17236339
2023,5,177289565,1.000,9,16727224
2023,2,182122203,1.000,11,17411470
2023,12,182122203,1.000,11,17411471
2023,12,179037911,0.100,1,16969558
2023,4,180938751,1.000,9,17236342
2023,12,180938753,1.158,1,17236343
2023,12,182122212,2.378,1,17411477
2023,15,177289598,3.000,9,16727232
2023,5,177289637,6.300,1,16727257
2023,8,179037914,2.000,1,16969559
2023,5,177289627,1.000,9,16727247
2023,16,177289627,5.000,9,16727248
2023,17,177289627,1.000,9,16727249
2023,12,180938760,0.704,1,17236349
2023,7,180938764,1.542,1,17236350
2023,12,180938764,4.499,1,17236351
2023,12,180938755,3.007,1,17236344
2023,7,180938757,1.000,11,17236345
2023,12,180938757,1.000,11,17236346
2023,17,180938757,1.000,11,17236347
2023,7,180938759,0.001,1,17236348
2023,15,179037923,1.000,11,16969562
2023,5,179037934,1.000,1,16969563
2023,5,182122228,1.000,1,17411478
2023,12,180938772,1.000,11,17236353
2023,12,182122260,0.001,9,17411483
2023,5,179037946,1.000,11,16969567
2023,16,182122196,1.000,9,17411469
2023,2,180938785,1.000,11,17236355
2023,12,180938785,1.000,11,17236356
2023,12,182122208,0.286,1,17411476
2023,4,180938787,1.000,11,17236357
2023,12,180947458,0.010,1,17237843
2023,4,182131051,3.500,1,17413063
2023,12,179047064,2.000,1,16971027
2023,12,179047008,0.500,1,16971016
2023,1,169866543,5.000,1,15727811
2023,12,179047050,2.500,1,16971023
2023,17,180947491,1.000,9,17237849
2023,6,179047007,30.000,9,16971014
2023,8,179047007,3.000,9,16971015
2023,12,179047019,20.000,1,16971018
2023,6,179047026,3.000,9,16971019
2023,12,179047038,28.000,1,16971022
2023,8,179047057,6.000,9,16971025
2023,12,179047057,28.000,1,16971026
2023,8,176227392,2.000,1,16585863
2023,4,165258283,1.000,11,15041483
2023,12,165258283,1.000,11,15041484
2023,2,165258318,1.000,11,15041489
2023,1,165258334,1.000,11,15041491
2023,5,166767317,1.000,11,15268918
2023,12,167896108,1.000,11,15426631
2023,2,165258393,1.000,11,15041498
2023,12,166767374,1.000,11,15268937
2023,17,166767374,1.000,11,15268938
2023,5,171562927,1.000,11,15958924
2023,2,167896198,0.022,3,15426637
2023,7,167896198,1.000,11,15426638
2023,12,167896198,0.118,3,15426639
2023,7,169020698,1.000,11,15592875
2023,4,171562789,1.000,11,15958915
2023,12,171562789,1.000,11,15958916
2023,2,171562976,4.900,3,15958927
2023,11,172864196,1.000,11,16146188
2023,2,172864213,1.000,11,16146189
2023,12,176219360,1.000,11,16584634
2023,5,180944697,1.000,5,17237402
2023,4,179049050,43.000,1,16971358
2023,5,179049050,604.000,1,16971359
2023,11,179049050,1.000,11,16971360
2023,17,166776927,1.000,1,15270789
2023,17,163813419,15.000,1,14850261
2023,12,163813584,1.400,1,14850282
2023,12,163813638,16.000,1,14850294
2023,17,163813638,1.000,9,14850295
2023,8,165853653,7.000,9,15131547
2023,4,165853657,1.000,2,15131548
2023,12,165853657,2.320,1,15131549
2023,12,169030211,1.000,9,15594411
2023,8,171584889,3.000,9,15962415
2023,12,171584889,1.000,9,15962416
2023,4,165853752,1.000,1,15131569
2023,8,177303016,0.446,1,16729290
2023,12,165853700,6.000,1,15131557
2023,17,165853700,14.000,2,15131558
2023,12,166777200,0.250,1,15270828
2023,8,167906072,3.000,9,15428245
2023,12,167906072,2.000,1,15428246
2023,4,166776935,1.300,1,15270791
2023,12,166776935,11.300,1,15270792
2023,16,166776935,6.000,9,15270793
2023,12,167905994,0.400,1,15428230
2023,12,167906155,2.500,1,15428257
2023,12,167906034,29.400,1,15428241
2023,17,167906034,1.000,1,15428242
2023,12,167906162,5.000,1,15428260
2023,16,179062065,1.000,9,16973942
2023,8,169030592,9.000,9,15594468
2023,8,169030592,0.910,1,15594469
2023,12,169030592,22.890,1,15594470
2023,12,169030372,0.050,1,15594431
2023,17,169865851,2.000,2,15727723
2023,12,180966916,1.000,1,17241152
2023,17,169865771,2.000,9,15727720
2023,12,169865700,1.000,9,15727712
2023,17,171585051,1.000,2,15962459
2023,12,182147037,1.000,1,17416108
2023,12,171585246,1.000,1,15962493
2023,17,171584899,1.000,1,15962419
2023,12,171585079,1.000,1,15962466
2023,17,179062069,1.000,9,16973943
2023,17,179062164,1.000,9,16973967
2023,12,177302845,0.240,1,16729273
2023,4,171585039,0.340,1,15962455
2023,12,180966774,1.000,1,17241132
2023,12,179062053,1.000,1,16973941
2023,4,172885976,0.050,1,16149739
2023,12,172885976,2.500,1,16149740
2023,4,172886199,1.000,1,16149754
2023,8,172886199,70.000,9,16149755
2023,12,172886199,4.260,1,16149756
2023,12,179062171,1.000,2,16973969
2023,8,172886086,1.000,9,16149746
2023,8,172886086,9.900,1,16149747
2023,12,172886086,13.400,1,16149748
2023,5,179062022,1.000,3,16973937
2023,4,177302849,1.000,1,16729275
2023,12,177302849,1.000,1,16729276
2023,12,174369281,1.000,9,16349017
2023,12,174369274,4.000,1,16349013
2023,4,174369320,0.070,1,16349029
2023,8,174369320,10.000,9,16349030
2023,17,174369320,3.090,1,16349031
2023,4,176246619,2.800,1,16589265
2023,8,176246619,44.000,9,16589266
2023,12,176246619,20.420,1,16589267
2023,12,174369346,1.000,1,16349046
2023,4,176246160,1.000,9,16589194
2023,12,176246160,2.000,9,16589195
2023,17,176246160,1.000,9,16589196
2023,12,176246168,8.000,1,16589199
2023,12,176246203,2.300,1,16589204
2023,4,179062361,8.800,1,16974008
2023,12,179062361,3.800,1,16974009
2023,16,177302893,1.000,1,16729280
2023,12,177302921,16.000,1,16729282
2023,4,177302970,0.001,1,16729287
2023,12,177302970,2.000,1,16729288
2023,12,179062263,1.000,1,16973989
2023,12,180966886,1.000,1,17241150
2023,12,179062158,0.160,1,16973964
2023,17,179062158,0.700,1,16973965
2023,12,179062201,1.000,1,16973975
2023,16,165853857,99.000,9,15131591
2023,8,176249047,28.000,9,16589560
2023,12,176249047,1.000,9,16589561
2023,5,174353466,8.000,1,16346592
2023,1,165280611,1.000,1,15044393
2023,8,166792738,3.000,1,15272366
2023,12,166792738,2.000,1,15272367
2023,2,169872710,1.000,11,15728612
2023,2,169872720,1.000,1,15728613
2023,2,176230695,1.000,11,16586291
2023,2,179050336,1.100,1,16971574
2023,8,179050336,6.000,1,16971575
2023,12,179050336,5.000,1,16971576
2023,12,179050187,0.100,1,16971555
2023,17,180949535,1.000,1,17238120
2023,5,163817399,3.500,1,14850826
2023,5,163817342,28.000,1,14850810
2023,2,167909786,0.050,1,15428682
2023,5,166784072,6.000,10,15271685
2023,11,166784072,1.000,7,15271686
2023,12,180949655,1.100,1,17238140
2023,2,166784268,4.170,1,15271718
2023,17,165272589,1.000,1,15043562
2023,12,180949554,0.500,1,17238123
2023,8,167909767,0.050,1,15428677
2023,5,165272488,4.000,1,15043547
2023,16,174374686,0.000,1,16349820
2023,5,165272503,3.600,3,15043548
2023,12,180949605,0.900,1,17238130
2023,5,169034009,7.000,1,15594961
2023,5,167910178,10.000,1,15428779
2023,5,165272812,84.000,1,15043591
2023,5,174374715,0.000,1,16349825
2023,12,180949654,2.300,1,17238139
2023,5,166783865,0.500,1,15271655
2023,5,166783933,1.000,1,15271665
2023,5,171569277,1.150,1,15959847
2023,16,171569277,2.000,9,15959848
2023,1,166783924,18.000,1,15271662
2023,2,180949500,2.300,1,17238110
2023,12,169868436,0.500,1,15728021
2023,13,169034216,0.050,1,15594986
2023,12,180949552,1.100,1,17238122
2023,4,166784032,0.050,1,15271676
2023,16,166784032,9.000,9,15271677
2023,17,166784032,1.000,9,15271678
2023,1,166784445,27.500,1,15271757
2023,5,166784445,11.000,1,15271758
2023,2,167909774,1.900,1,15428679
2023,8,167909774,5.300,1,15428680
2023,5,169034201,0.070,3,15594985
2023,2,169868594,0.050,1,15728035
2023,16,169868594,0.050,1,15728036
2023,5,167909805,0.050,1,15428684
2023,16,171569314,0.050,1,15959850
2023,2,172872191,0.050,1,16147207
2023,17,172872191,1.000,1,16147208
2023,5,174374683,0.000,1,16349819
2023,5,167909870,2.000,9,15428695
2023,12,180949528,0.800,1,17238118
2023,5,174374695,0.000,1,16349823
2023,12,180949588,0.300,1,17238127
2023,8,169034167,0.050,1,15594980
2023,17,169034167,1.000,7,15594981
2023,5,169034254,0.050,1,15594995
2023,4,171569296,1.270,1,15959849
2023,2,172872096,5.110,1,16147180
2023,5,169868623,0.050,1,15728039
2023,13,172872070,0.060,1,16147171
2023,8,172872137,3.000,9,16147190
2023,17,172872137,0.050,3,16147191
2023,16,172872156,3.270,1,16147197
2023,13,174374739,3.500,1,16349826
2023,13,174375052,1.130,1,16349849
2023,16,174375052,4.000,9,16349850
2023,17,174375052,0.050,1,16349851
2023,5,169868762,12.200,4,15728047
2023,13,172872183,1.410,1,16147202
2023,17,172872183,0.050,1,16147203
2023,1,180949629,7.000,1,17238135
2023,12,169868856,1.000,9,15728055
2023,5,169868824,1.000,1,15728051
2023,8,172872195,0.050,7,16147209
2023,16,172872195,0.110,1,16147210
2023,5,171569275,11.000,1,15959846
2023,8,171569408,2.000,9,15959854
2023,17,171569408,0.050,1,15959855
2023,5,171569497,5.000,7,15959863
2023,16,171569497,6.000,9,15959865
2023,8,177305231,0.050,1,16729641
2023,16,177305231,2.000,9,16729642
2023,8,176229745,30.000,9,16586079
2023,12,171569700,0.500,1,15959879
2023,8,176229758,2.390,1,16586083
2023,8,174374779,0.050,1,16349829
2023,8,176229822,0.050,1,16586087
2023,16,176229822,1.000,9,16586088
2023,12,172872148,2.000,1,16147194
2023,2,171569717,3.000,1,15959880
2023,2,172872167,0.050,1,16147198
2023,13,176229896,2.000,1,16586096
2023,13,172872251,0.050,1,16147222
2023,16,172872251,2.000,9,16147223
2023,8,176229639,0.050,1,16586068
2023,1,172872273,2.200,1,16147227
2023,8,172872311,0.050,1,16147237
2023,17,172872311,0.050,1,16147238
2023,5,174375010,0.000,1,16349846
2023,5,172872292,0.050,1,16147230
2023,8,172872292,8.000,9,16147231
2023,2,172872314,8.000,1,16147240
2023,2,172872227,7.600,8,16147215
2023,8,176229652,0.050,1,16586069
2023,2,172872296,15.400,1,16147232
2023,12,174374710,1.000,1,16349824
